timestamp,plant,environment,temperature,humidity,soil,water_required
2026-07-30 13:03:57,Basil,Indoor,28.6,62.5,56,0
2026-07-30 13:03:59,Basil,Indoor,28.6,62.5,56,0
2026-07-30 13:04:01,Basil,Indoor,28.6,62.5,56,0
2026-07-30 13:04:03,Basil,Indoor,28.6,62.5,56,0
2026-07-30 13:04:05,Basil,Indoor,28.6,62.5,57,0
2026-07-30 13:04:07,Basil,Indoor,28.6,62.5,56,0
2026-07-30 13:04:09,Basil,Indoor,28.6,62.5,57,0
2026-07-30 13:04:11,Basil,Indoor,28.6,62.5,57,0
2026-07-30 13:04:13,Basil,Indoor,28.6,62.5,57,0
2026-07-30 13:04:15,Basil,Indoor,28.6,62.5,56,0
2026-07-30 13:04:17,Basil,Indoor,28.6,62.5,57,0
2026-07-30 13:04:19,Basil,Indoor,28.6,62.5,57,0
2026-07-30 13:04:21,Basil,Indoor,28.6,62.5,56,0
2026-07-30 13:04:23,Basil,Indoor,28.6,62.5,56,0
2026-07-30 13:04:25,Basil,Indoor,28.6,62.5,56,0
2026-07-30 13:04:27,Basil,Indoor,28.6,62.5,56,0
2026-07-30 13:04:30,Basil,Indoor,28.6,62.6,57,0
2026-07-30 13:04:32,Basil,Indoor,28.6,62.6,57,0
2026-07-30 13:04:34,Basil,Indoor,28.6,62.6,56,0
2026-07-30 13:04:36,Basil,Indoor,28.6,62.6,56,0
2026-07-30 13:04:38,Basil,Indoor,28.6,62.6,56,0
2026-07-30 13:04:40,Basil,Indoor,28.6,62.6,56,0
2026-07-30 13:04:42,Basil,Indoor,28.6,62.6,56,0
2026-07-30 13:04:44,Basil,Indoor,28.6,62.7,57,0
2026-07-30 13:04:46,Basil,Indoor,28.6,63.0,56,0
2026-07-30 13:04:48,Basil,Indoor,28.6,63.1,59,0
2026-07-30 13:04:50,Basil,Indoor,28.7,69.5,56,0
2026-07-30 13:04:52,Basil,Indoor,28.8,70.9,56,0
2026-07-30 13:04:54,Basil,Indoor,28.8,70.6,56,0
2026-07-30 13:04:56,Basil,Indoor,28.8,70.0,56,0
2026-07-30 13:04:58,Basil,Indoor,28.8,69.4,56,0
2026-07-30 13:05:00,Basil,Indoor,28.8,68.8,56,0
2026-07-30 13:05:02,Basil,Indoor,28.8,68.2,57,0
2026-07-30 13:05:04,Basil,Indoor,28.8,67.6,56,0
2026-07-30 13:05:07,Basil,Indoor,28.8,67.2,57,0
2026-07-30 13:05:09,Basil,Indoor,28.8,66.7,56,0
2026-07-30 13:05:11,Basil,Indoor,28.8,66.4,56,0
2026-07-30 13:05:13,Basil,Indoor,28.8,66.1,56,0
2026-07-30 13:05:15,Basil,Indoor,28.8,65.8,56,0
2026-07-30 13:05:17,Basil,Indoor,28.8,65.6,56,0
2026-07-30 13:05:19,Basil,Indoor,28.8,65.4,56,0
2026-07-30 13:05:21,Basil,Indoor,28.8,65.2,57,0
2026-07-30 13:05:23,Basil,Indoor,28.8,65.0,57,0
2026-07-30 13:05:25,Basil,Indoor,28.8,64.9,57,0
2026-07-30 13:05:27,Basil,Indoor,28.8,64.7,56,0
2026-07-30 13:05:29,Basil,Indoor,28.8,64.6,56,0
2026-07-30 13:05:31,Basil,Indoor,28.8,64.5,57,0
2026-07-30 13:05:33,Basil,Indoor,28.8,64.5,56,0
2026-07-30 13:05:36,Basil,Indoor,28.8,64.4,56,0
2026-07-30 13:05:38,Basil,Indoor,28.8,64.3,57,0
2026-07-30 13:05:40,Basil,Indoor,28.8,64.3,57,0
2026-07-30 13:05:42,Basil,Indoor,28.8,64.3,56,0
2026-07-30 13:05:45,Basil,Indoor,28.8,64.1,57,0
2026-07-30 13:05:47,Basil,Indoor,28.8,64.1,56,0
2026-07-30 13:05:49,Basil,Indoor,28.8,64.0,56,0
2026-07-30 13:05:51,Basil,Indoor,28.8,64.0,57,0
2026-07-30 13:05:53,Basil,Indoor,28.8,63.9,59,0
2026-07-30 13:05:55,Basil,Indoor,28.8,63.9,56,0
2026-07-30 13:05:57,Basil,Indoor,28.8,63.9,57,0
2026-07-30 13:05:59,Basil,Indoor,28.8,63.8,57,0
2026-07-30 13:06:01,Basil,Indoor,28.8,63.8,56,0
2026-07-30 13:06:03,Basil,Indoor,28.8,63.8,56,0
2026-07-30 13:06:05,Basil,Indoor,28.8,63.8,56,0
2026-07-30 13:06:07,Basil,Indoor,28.8,63.7,56,0
2026-07-30 13:06:09,Basil,Indoor,28.8,63.7,57,0
2026-07-30 13:06:11,Basil,Indoor,28.8,63.6,56,0
2026-07-30 13:06:13,Basil,Indoor,28.8,63.6,56,0
2026-07-30 13:06:15,Basil,Indoor,28.8,63.5,56,0
2026-07-30 13:06:17,Basil,Indoor,28.8,63.5,59,0
2026-07-30 13:06:19,Basil,Indoor,28.8,63.5,56,0
2026-07-30 13:06:21,Basil,Indoor,28.8,63.5,56,0
2026-07-30 13:06:24,Basil,Indoor,28.8,63.5,56,0
2026-07-30 13:06:26,Basil,Indoor,28.8,63.5,56,0
2026-07-30 13:06:28,Basil,Indoor,28.8,63.5,56,0
2026-07-30 13:06:30,Basil,Indoor,28.8,63.5,56,0
2026-07-30 13:06:32,Basil,Indoor,28.8,63.5,56,0
2026-07-30 13:06:34,Basil,Indoor,28.8,63.5,56,0
2026-07-30 13:06:36,Basil,Indoor,28.8,63.5,56,0
2026-07-30 13:06:38,Basil,Indoor,28.8,63.4,56,0
2026-07-30 13:06:40,Basil,Indoor,28.8,63.4,56,0
2026-07-30 13:06:42,Basil,Indoor,28.8,63.4,56,0
2026-07-30 13:06:44,Basil,Indoor,28.8,63.4,56,0
2026-07-30 13:06:46,Basil,Indoor,28.8,63.3,56,0
2026-07-30 13:06:48,Basil,Indoor,28.8,63.3,56,0
2026-07-30 13:06:50,Basil,Indoor,28.8,63.3,56,0
2026-07-30 13:06:52,Basil,Indoor,28.8,63.3,56,0
2026-07-30 13:06:54,Basil,Indoor,28.8,63.3,56,0
2026-07-30 13:07:23,Basil,Indoor,28.8,63.2,55,0
2026-07-30 13:07:25,Basil,Indoor,28.8,63.2,56,0
2026-07-30 13:07:27,Basil,Indoor,28.9,63.1,55,0
2026-07-30 13:07:29,Basil,Indoor,28.8,63.1,55,0
2026-07-30 13:07:31,Basil,Indoor,28.8,63.1,55,0
2026-07-30 13:07:33,Basil,Indoor,28.8,63.1,55,0
2026-07-30 13:07:35,Basil,Indoor,28.8,63.1,56,0
2026-07-30 13:07:37,Basil,Indoor,28.8,63.1,56,0
2026-07-30 13:07:40,Basil,Indoor,28.8,63.1,55,0
2026-07-30 13:07:54,Basil,Indoor,28.9,63.1,55,0
2026-07-30 13:07:56,Basil,Indoor,28.9,63.1,56,0
2026-07-30 13:07:58,Basil,Indoor,28.9,63.1,55,0
2026-07-30 13:08:00,Basil,Indoor,28.9,63.1,56,0
2026-07-30 13:08:02,Basil,Indoor,28.9,63.0,55,0
2026-07-30 13:08:04,Basil,Indoor,28.9,63.0,56,0
2026-07-30 13:08:06,Basil,Indoor,28.9,63.1,56,0
2026-07-30 13:08:08,Basil,Indoor,28.9,63.1,58,0
2026-07-30 13:08:10,Basil,Indoor,28.9,63.1,56,0
2026-07-30 13:08:12,Basil,Indoor,28.9,63.1,55,0
2026-07-30 13:08:15,Basil,Indoor,28.9,63.1,56,0
2026-07-30 13:08:17,Basil,Indoor,28.9,63.1,55,0
2026-07-30 13:08:19,Basil,Indoor,28.9,63.1,56,0
2026-07-30 13:08:21,Basil,Indoor,28.9,63.1,56,0
2026-07-30 13:08:23,Basil,Indoor,28.9,63.1,55,0
2026-07-30 13:08:25,Basil,Indoor,28.9,63.1,55,0
2026-07-30 13:08:27,Basil,Indoor,28.9,63.0,56,0
2026-07-30 13:08:29,Basil,Indoor,28.9,63.0,56,0
2026-07-30 13:08:31,Basil,Indoor,28.9,63.0,55,0
2026-07-30 13:08:33,Basil,Indoor,28.9,63.0,55,0
2026-07-30 13:08:35,Basil,Indoor,28.9,63.1,56,0
2026-07-30 13:08:37,Basil,Indoor,28.9,63.1,55,0
2026-07-30 13:08:39,Basil,Indoor,28.9,63.1,55,0
2026-07-30 13:08:41,Basil,Indoor,28.9,63.3,56,0
2026-07-30 13:08:43,Basil,Indoor,28.9,63.3,55,0
2026-07-30 13:08:45,Basil,Indoor,28.9,63.3,55,0
2026-07-30 13:08:48,Basil,Indoor,28.9,63.3,55,0
2026-07-30 13:08:50,Basil,Indoor,28.9,63.3,55,0
2026-07-30 13:08:52,Basil,Indoor,28.9,63.3,55,0
2026-07-30 13:08:54,Basil,Indoor,28.9,63.3,55,0
2026-07-30 13:08:56,Basil,Indoor,28.9,63.3,55,0
2026-07-30 13:08:58,Basil,Indoor,28.9,63.3,56,0
2026-07-30 13:09:00,Basil,Indoor,28.9,63.3,56,0
2026-07-30 13:09:02,Basil,Indoor,28.9,63.3,55,0
2026-07-30 13:09:04,Basil,Indoor,28.9,63.3,55,0
2026-07-30 13:09:06,Basil,Indoor,28.9,63.3,56,0
2026-07-30 13:09:08,Basil,Indoor,28.9,63.3,56,0
2026-07-30 13:09:10,Basil,Indoor,28.9,63.3,56,0
2026-07-30 13:09:12,Basil,Indoor,28.9,63.3,55,0
2026-07-30 13:09:14,Basil,Indoor,28.9,63.3,55,0
2026-07-30 13:09:16,Basil,Indoor,28.9,63.3,55,0
2026-07-30 13:09:18,Basil,Indoor,28.9,63.4,55,0
2026-07-30 13:09:20,Basil,Indoor,28.9,63.4,55,0
2026-07-30 13:09:22,Basil,Indoor,28.9,63.4,56,0
2026-07-30 13:09:25,Basil,Indoor,28.9,63.5,55,0
2026-07-30 13:09:27,Basil,Indoor,28.9,63.5,55,0
2026-07-30 13:09:29,Basil,Indoor,28.9,63.5,56,0
2026-07-30 13:09:31,Basil,Indoor,28.9,63.5,55,0
2026-07-30 13:09:33,Basil,Indoor,28.9,63.5,55,0
2026-07-30 13:09:35,Basil,Indoor,28.9,63.7,55,0
2026-07-30 13:09:37,Basil,Indoor,28.9,63.8,55,0
2026-07-30 13:09:39,Basil,Indoor,28.9,63.8,55,0
2026-07-30 13:09:41,Basil,Indoor,28.9,63.8,55,0
2026-07-30 13:09:43,Basil,Indoor,28.9,63.8,55,0
2026-07-30 13:09:45,Basil,Indoor,28.9,63.8,55,0
2026-07-30 13:09:47,Basil,Indoor,28.9,63.8,55,0
2026-07-30 13:09:49,Basil,Indoor,28.9,63.8,55,0
2026-07-30 13:09:51,Basil,Indoor,28.9,63.9,55,0
2026-07-30 13:09:53,Basil,Indoor,28.9,63.9,55,0
2026-07-30 13:09:55,Basil,Indoor,28.9,63.9,54,0
2026-07-30 13:09:57,Basil,Indoor,28.9,63.9,55,0
2026-07-30 13:09:59,Basil,Indoor,28.9,63.9,55,0
2026-07-30 13:10:02,Basil,Indoor,28.9,63.9,55,0
2026-07-30 13:10:04,Basil,Indoor,28.9,63.9,55,0
2026-07-30 13:10:06,Basil,Indoor,28.9,63.9,55,0
2026-07-30 13:10:08,Basil,Indoor,28.9,63.9,54,0
2026-07-30 13:10:10,Basil,Indoor,28.9,63.9,55,0
2026-07-30 13:10:12,Basil,Indoor,28.9,63.9,55,0
2026-07-30 13:10:14,Basil,Indoor,28.9,63.9,55,0
2026-07-30 13:10:16,Basil,Indoor,28.9,63.9,54,0
2026-07-30 13:10:18,Basil,Indoor,28.9,63.9,55,0
2026-07-30 13:10:20,Basil,Indoor,29.0,63.8,55,0
2026-07-30 13:14:35,Basil,Indoor,29.0,63.8,54,0
2026-07-30 13:14:37,Basil,Indoor,29.1,63.2,54,0
2026-07-30 13:14:39,Basil,Indoor,29.1,63.2,53,0
2026-07-30 13:14:41,Basil,Indoor,29.1,63.2,54,0
2026-07-30 13:14:43,Basil,Indoor,29.1,63.2,54,0
2026-07-30 13:14:45,Basil,Indoor,29.1,63.2,54,0
2026-07-30 15:31:56,Snake Plant,Indoor,28.0,54.6,56,0
2026-07-30 15:32:06,Snake Plant,Indoor,28.0,54.6,57,0
2026-07-30 15:32:16,Snake Plant,Indoor,28.0,54.6,36,0
2026-07-30 15:32:26,Snake Plant,Indoor,28.0,54.6,62,0
2026-07-30 15:32:36,Snake Plant,Indoor,28.0,54.6,60,0
2026-07-30 15:32:46,Snake Plant,Indoor,28.1,54.6,59,0
2026-07-30 15:32:56,Snake Plant,Indoor,28.1,54.6,60,0
2026-07-30 15:33:06,Snake Plant,Indoor,28.1,54.6,60,0
2026-07-30 15:58:13,Snake Plant,Indoor,28.1,54.6,61,0
2026-07-30 15:58:23,Snake Plant,Indoor,28.2,55.9,66,0
2026-07-30 15:58:33,Snake Plant,Indoor,28.2,56.0,63,0
2026-07-30 15:58:43,Snake Plant,Indoor,28.2,56.0,63,0
2026-07-30 15:58:53,Snake Plant,Indoor,28.2,55.9,62,0
2026-07-30 15:59:03,Snake Plant,Indoor,28.2,55.9,62,0
2026-07-30 15:59:13,Snake Plant,Indoor,28.2,55.9,62,0
2026-07-30 15:59:23,Snake Plant,Indoor,28.2,55.9,62,0
2026-07-30 15:59:33,Snake Plant,Indoor,28.2,55.9,62,0
2026-07-30 15:59:43,Snake Plant,Indoor,28.2,56.0,62,0
2026-07-30 15:59:54,Snake Plant,Indoor,28.2,56.0,62,0
2026-07-30 16:00:04,Snake Plant,Indoor,28.2,56.0,63,0
2026-07-30 16:00:14,Snake Plant,Indoor,28.2,56.0,63,0
2026-07-30 16:00:24,Snake Plant,Indoor,28.2,55.9,63,0
2026-07-30 16:00:34,Snake Plant,Indoor,28.2,55.9,63,0
2026-07-30 16:00:44,Snake Plant,Indoor,28.2,55.9,62,0
2026-07-30 16:00:54,Snake Plant,Indoor,28.2,56.0,63,0
2026-07-30 16:01:04,Snake Plant,Indoor,28.2,56.1,63,0
2026-07-30 16:01:14,Snake Plant,Indoor,28.2,56.0,62,0
2026-07-30 16:06:45,Snake Plant,Indoor,28.3,56.7,63,0
2026-07-30 16:07:21,Snake Plant,Indoor,28.3,56.7,63,0
2026-07-30 16:07:31,Snake Plant,Indoor,28.3,56.8,63,0
2026-07-30 16:07:41,Snake Plant,Indoor,28.3,56.8,66,0
2026-07-30 16:07:51,Snake Plant,Indoor,28.3,56.9,65,0
2026-07-30 16:08:01,Snake Plant,Indoor,28.3,56.9,64,0
2026-07-30 16:08:11,Snake Plant,Indoor,28.3,57.0,64,0
2026-07-30 16:08:21,Snake Plant,Indoor,28.3,57.1,64,0
2026-07-30 16:08:31,Snake Plant,Indoor,28.3,57.1,63,0
2026-07-30 16:08:41,Snake Plant,Indoor,28.3,57.1,63,0
2026-07-30 16:08:51,Snake Plant,Indoor,28.3,57.1,63,0
2026-07-30 16:09:01,Snake Plant,Indoor,28.3,57.2,63,0
2026-07-30 16:09:11,Snake Plant,Indoor,28.3,57.3,63,0
2026-07-30 16:09:21,Snake Plant,Indoor,28.3,57.3,64,0
2026-07-30 16:09:31,Snake Plant,Indoor,28.3,57.3,64,0
2026-07-30 16:09:41,Snake Plant,Indoor,28.3,57.3,63,0
2026-07-30 16:09:51,Snake Plant,Indoor,28.3,57.3,64,0
2026-07-30 16:10:01,Snake Plant,Indoor,28.3,57.2,64,0
2026-07-30 16:10:11,Snake Plant,Indoor,28.3,57.2,63,0
2026-07-30 16:10:21,Snake Plant,Indoor,28.3,57.2,63,0
2026-07-30 16:10:32,Snake Plant,Indoor,28.3,57.3,63,0
2026-07-30 16:10:42,Snake Plant,Indoor,28.3,57.6,63,0
2026-07-30 16:10:52,Snake Plant,Indoor,28.3,57.6,63,0
2026-07-30 16:11:02,Snake Plant,Indoor,28.3,57.5,65,0
2026-07-30 16:11:12,Snake Plant,Indoor,28.3,57.5,64,0
2026-07-30 16:11:22,Snake Plant,Indoor,28.3,57.5,63,0
2026-07-30 16:11:32,Snake Plant,Indoor,28.4,57.5,63,0
2026-07-30 16:11:42,Snake Plant,Indoor,28.3,57.5,63,0
2026-07-30 16:11:52,Snake Plant,Indoor,28.4,57.4,63,0
2026-07-30 16:12:02,Snake Plant,Indoor,28.4,57.4,63,0
2026-07-30 16:12:12,Snake Plant,Indoor,28.4,57.4,64,0
2026-07-30 16:12:22,Snake Plant,Indoor,28.4,57.4,63,0
2026-07-30 16:12:32,Snake Plant,Indoor,28.4,57.4,63,0
2026-07-30 16:12:42,Snake Plant,Indoor,28.4,57.4,63,0
2026-07-30 16:15:05,Snake Plant,Indoor,28.4,57.2,65,0
2026-07-30 16:17:07,Snake Plant,Indoor,28.4,57.0,63,0
2026-07-30 16:17:53,Snake Plant,Indoor,28.4,57.0,64,0
2026-07-30 20:29:37,Snake Plant,Indoor,27.2,47.8,0,1
2026-07-30 20:29:47,Snake Plant,Indoor,27.1,47.5,22,1
2026-07-30 20:29:57,Snake Plant,Indoor,27.1,47.7,3,1
2026-07-30 20:30:07,Snake Plant,Indoor,27.1,47.7,20,1
2026-07-30 20:30:17,Snake Plant,Indoor,27.1,47.6,25,1
2026-07-30 20:30:27,Snake Plant,Indoor,27.0,47.4,27,1
2026-07-30 20:30:37,Snake Plant,Indoor,27.0,47.3,28,1
2026-07-30 20:30:48,Snake Plant,Indoor,27.0,47.7,39,0
2026-07-30 20:30:58,Snake Plant,Indoor,27.0,47.4,33,0
2026-07-30 20:31:08,Snake Plant,Indoor,26.9,46.9,5,1
2026-07-30 20:31:18,Snake Plant,Indoor,26.8,45.6,42,0
2026-07-30 20:31:28,Snake Plant,Indoor,26.6,45.6,16,1
2026-07-30 20:31:38,Snake Plant,Indoor,26.4,45.9,26,1
2026-07-30 20:31:48,Snake Plant,Indoor,26.2,46.1,28,1
2026-07-30 20:31:58,Snake Plant,Indoor,26.1,46.2,32,0
2026-07-30 20:32:08,Snake Plant,Indoor,25.9,46.7,25,1
2026-07-30 20:32:18,Snake Plant,Indoor,25.8,46.9,25,1
2026-07-30 20:32:28,Snake Plant,Indoor,25.6,47.0,27,1
2026-07-30 20:32:38,Snake Plant,Indoor,25.5,46.9,22,1
2026-07-30 20:32:48,Snake Plant,Indoor,25.4,46.8,16,1
2026-07-30 20:32:58,Snake Plant,Indoor,25.2,46.9,13,1
2026-07-30 20:33:09,Snake Plant,Indoor,25.0,47.0,9,1
2026-07-30 20:33:19,Snake Plant,Indoor,24.8,47.1,23,1
2026-07-30 20:33:29,Snake Plant,Indoor,24.6,47.4,32,0
2026-07-30 20:33:39,Snake Plant,Indoor,24.5,47.6,10,1
2026-07-30 20:33:50,Snake Plant,Indoor,24.3,47.8,24,1
2026-07-30 20:34:00,Snake Plant,Indoor,24.1,48.0,21,1
2026-07-30 20:34:10,Snake Plant,Indoor,23.9,48.3,20,1
2026-07-30 20:34:20,Snake Plant,Indoor,23.8,48.4,19,1
2026-07-30 20:34:30,Snake Plant,Indoor,23.6,48.6,10,1
2026-07-30 20:34:40,Snake Plant,Indoor,23.5,48.9,19,1
2026-07-30 20:34:50,Snake Plant,Indoor,23.3,49.1,15,1
2026-07-30 20:35:00,Snake Plant,Indoor,23.2,49.3,15,1
2026-07-30 20:35:10,Snake Plant,Indoor,23.1,49.6,18,1
2026-07-30 20:35:20,Snake Plant,Indoor,23.0,49.7,16,1
2026-07-30 20:35:30,Snake Plant,Indoor,22.9,49.7,11,1
2026-07-30 20:35:40,Snake Plant,Indoor,22.9,49.8,13,1
2026-07-30 20:35:50,Snake Plant,Indoor,22.8,49.8,10,1
2026-07-30 20:36:00,Snake Plant,Indoor,22.7,50.0,15,1
2026-07-30 20:36:10,Snake Plant,Indoor,22.7,50.1,13,1
2026-07-30 20:36:20,Snake Plant,Indoor,22.6,50.1,14,1
2026-07-30 20:36:30,Snake Plant,Indoor,22.5,50.3,10,1
2026-07-30 20:36:40,Snake Plant,Indoor,22.5,50.4,26,1
2026-07-30 20:36:50,Snake Plant,Indoor,22.5,50.4,17,1
2026-07-30 20:37:00,Snake Plant,Indoor,22.4,50.4,14,1
2026-07-30 20:37:10,Snake Plant,Indoor,22.4,50.4,17,1
2026-07-30 20:37:20,Snake Plant,Indoor,22.4,50.4,7,1
2026-07-30 20:37:30,Snake Plant,Indoor,22.3,50.5,7,1
2026-07-30 20:37:41,Snake Plant,Indoor,22.3,50.5,28,1
2026-07-30 20:37:51,Snake Plant,Indoor,22.3,50.5,1,1
2026-07-30 20:38:01,Snake Plant,Indoor,22.2,50.7,0,1
2026-07-30 20:38:11,Snake Plant,Indoor,22.3,51.5,0,1
2026-07-30 20:38:21,Snake Plant,Indoor,22.4,51.6,0,1
2026-07-30 20:38:31,Snake Plant,Indoor,22.5,52.1,22,1
2026-07-30 20:38:41,Snake Plant,Indoor,22.7,51.6,17,1
2026-07-30 20:38:51,Snake Plant,Indoor,22.8,50.2,12,1
2026-07-30 20:39:01,Snake Plant,Indoor,22.8,49.8,0,1
2026-07-30 20:39:11,Snake Plant,Indoor,22.7,49.8,0,1
2026-07-30 20:39:21,Snake Plant,Indoor,22.6,49.8,53,0
2026-07-30 20:39:31,Snake Plant,Indoor,22.6,49.9,0,1
2026-07-30 20:39:41,Snake Plant,Indoor,22.5,49.9,0,1
2026-07-30 20:39:51,Snake Plant,Indoor,22.5,49.9,0,1
2026-07-30 20:40:01,Snake Plant,Indoor,22.5,49.9,0,1
2026-07-30 20:40:11,Snake Plant,Indoor,22.5,50.0,0,1
2026-07-30 20:40:21,Snake Plant,Indoor,22.5,49.9,0,1
2026-07-30 20:40:31,Snake Plant,Indoor,22.5,47.4,0,1
2026-07-30 20:40:41,Snake Plant,Indoor,22.5,49.7,0,1
2026-07-30 20:40:51,Snake Plant,Indoor,22.6,47.7,0,1
2026-07-30 20:41:01,Snake Plant,Indoor,22.5,49.5,0,1
2026-07-30 20:41:11,Snake Plant,Indoor,22.5,49.5,0,1
2026-07-30 20:41:21,Snake Plant,Indoor,22.5,49.5,0,1
2026-07-30 20:41:32,Snake Plant,Indoor,22.5,49.5,0,1
2026-07-30 21:02:55,Snake Plant,Indoor,25.0,40.2,28,1
2026-07-30 21:03:05,Snake Plant,Indoor,25.0,40.2,28,1
2026-07-30 21:03:16,Snake Plant,Indoor,25.0,40.1,27,1
2026-07-30 21:03:26,Snake Plant,Indoor,25.0,40.0,26,1
2026-07-30 21:03:36,Snake Plant,Indoor,25.0,40.0,26,1
2026-07-30 21:03:46,Snake Plant,Indoor,25.0,40.0,26,1
2026-07-30 21:03:56,Snake Plant,Indoor,25.0,40.0,25,1
2026-07-30 21:04:07,Snake Plant,Indoor,25.0,39.9,25,1
2026-07-30 21:04:14,Snake Plant,Indoor,25.0,40.0,25,1
2026-07-30 21:04:21,Snake Plant,Indoor,25.0,39.9,24,1
2026-07-30 21:04:28,Snake Plant,Indoor,25.0,40.7,0,1
2026-07-30 21:04:35,Snake Plant,Indoor,25.0,40.6,0,1
2026-07-30 21:06:19,Snake Plant,Indoor,24.8,40.1,30,0
2026-07-30 21:06:24,Snake Plant,Indoor,24.8,40.1,29,1
2026-07-30 21:06:29,Snake Plant,Indoor,24.8,40.0,30,0
2026-07-30 21:06:34,Snake Plant,Indoor,24.8,39.9,32,0
2026-07-30 21:06:39,Snake Plant,Indoor,24.8,39.8,31,0
2026-07-30 21:06:44,Snake Plant,Indoor,24.8,39.8,30,0
2026-07-30 21:06:49,Snake Plant,Indoor,24.8,39.8,30,0
2026-07-30 21:06:54,Snake Plant,Indoor,24.8,39.8,30,0
2026-07-30 21:06:59,Snake Plant,Indoor,24.8,39.8,29,1
2026-07-30 21:07:04,Snake Plant,Indoor,24.8,39.7,29,1
2026-07-30 21:07:10,Snake Plant,Indoor,24.8,39.7,29,1
2026-07-30 21:07:15,Snake Plant,Indoor,24.8,39.7,29,1
2026-07-30 21:07:20,Snake Plant,Indoor,24.8,39.8,29,1
2026-07-30 21:07:25,Snake Plant,Indoor,24.8,39.7,28,1
2026-07-30 21:07:30,Snake Plant,Indoor,24.8,39.7,28,1
2026-07-30 21:07:35,Snake Plant,Indoor,24.7,39.8,28,1
2026-07-30 21:07:40,Snake Plant,Indoor,24.8,39.8,27,1
2026-07-30 21:07:45,Snake Plant,Indoor,24.7,39.8,26,1
2026-07-30 21:07:50,Snake Plant,Indoor,24.7,39.8,27,1
2026-07-30 21:07:55,Snake Plant,Indoor,24.7,39.8,26,1
2026-07-30 21:08:00,Snake Plant,Indoor,24.7,39.9,26,1
2026-07-30 21:08:05,Snake Plant,Indoor,24.7,39.9,26,1
2026-07-30 21:08:10,Snake Plant,Indoor,24.7,39.9,25,1
2026-07-30 21:08:15,Snake Plant,Indoor,24.7,39.9,24,1
2026-07-30 21:08:20,Snake Plant,Indoor,24.7,39.8,24,1
2026-07-30 21:08:25,Snake Plant,Indoor,24.7,39.8,24,1
2026-07-30 21:08:30,Snake Plant,Indoor,24.7,39.8,23,1
2026-07-30 21:08:35,Snake Plant,Indoor,24.7,39.8,23,1
2026-07-30 21:08:40,Snake Plant,Indoor,24.7,39.7,24,1
2026-07-30 21:08:45,Snake Plant,Indoor,24.7,39.7,23,1
2026-07-30 21:08:50,Snake Plant,Indoor,24.7,39.7,22,1
2026-07-30 21:08:55,Snake Plant,Indoor,24.7,39.8,21,1
2026-07-30 21:09:00,Snake Plant,Indoor,24.7,39.8,22,1
2026-07-30 21:09:05,Snake Plant,Indoor,24.7,40.0,24,1
2026-07-30 21:09:11,Snake Plant,Indoor,24.7,40.0,21,1
2026-07-30 21:09:16,Snake Plant,Indoor,24.7,40.0,20,1
2026-07-30 21:09:21,Snake Plant,Indoor,24.7,39.9,22,1
2026-07-30 21:09:26,Snake Plant,Indoor,24.7,39.8,21,1
2026-07-30 21:09:31,Snake Plant,Indoor,24.7,39.9,20,1
2026-07-30 21:09:36,Snake Plant,Indoor,24.6,39.9,21,1
2026-07-30 21:09:41,Snake Plant,Indoor,24.6,39.9,20,1
2026-07-30 21:09:46,Snake Plant,Indoor,24.6,39.8,21,1
2026-07-30 21:09:51,Snake Plant,Indoor,24.6,39.8,21,1
2026-07-30 21:09:56,Snake Plant,Indoor,24.6,39.8,20,1
2026-07-30 21:10:01,Snake Plant,Indoor,24.6,39.8,20,1
2026-07-30 21:10:06,Snake Plant,Indoor,24.6,39.8,19,1
2026-07-30 21:10:11,Snake Plant,Indoor,24.6,39.8,18,1
2026-07-30 21:10:16,Snake Plant,Indoor,24.6,39.8,17,1
2026-07-30 21:10:21,Snake Plant,Indoor,24.6,39.8,19,1
2026-07-30 21:10:26,Snake Plant,Indoor,24.6,40.0,18,1
2026-07-30 21:15:48,Snake Plant,Indoor,24.4,40.7,29,1
2026-07-30 21:15:53,Snake Plant,Indoor,24.4,40.5,28,1
2026-07-30 21:15:58,Snake Plant,Indoor,24.4,40.5,29,1
2026-07-30 21:16:03,Snake Plant,Indoor,24.4,40.4,28,1
2026-07-30 21:16:08,Snake Plant,Indoor,24.4,40.3,28,1
2026-07-30 21:16:13,Snake Plant,Indoor,24.4,40.3,28,1
2026-07-30 21:16:18,Snake Plant,Indoor,24.4,40.3,28,1
2026-07-30 21:16:23,Snake Plant,Indoor,24.4,40.3,28,1
2026-07-30 21:16:28,Snake Plant,Indoor,24.3,40.4,28,1
2026-07-30 21:16:33,Snake Plant,Indoor,24.4,40.4,28,1
2026-07-30 21:16:38,Snake Plant,Indoor,24.3,40.3,28,1
2026-07-30 21:16:43,Snake Plant,Indoor,24.3,40.3,28,1
2026-07-30 21:16:48,Snake Plant,Indoor,24.3,40.3,28,1
2026-07-30 21:16:53,Snake Plant,Indoor,24.3,40.3,27,1
2026-07-30 21:16:58,Snake Plant,Indoor,24.3,40.4,30,0
2026-07-30 21:17:03,Snake Plant,Indoor,24.3,40.4,27,1
2026-07-30 21:17:08,Snake Plant,Indoor,24.3,40.3,28,1
2026-07-30 21:17:13,Snake Plant,Indoor,24.3,40.3,27,1
2026-07-30 21:17:18,Snake Plant,Indoor,24.3,40.4,27,1
